cluster,loci1_chromosome,loci1_position,loci2_chromosome,loci2_position
11,7,44308879,7,44328492
11,7,155483526,7,153884801
11,7,101015213,7,101053240
11,7,153418452,7,153540749
11,7,101053240,7,101015213
11,7,1727341,7,3796986
11,7,27216954,7,29852649
11,7,157636911,7,157839534
11,7,139362863,7,139061438
11,7,139361353,7,139522327
11,7,139361353,7,140643582
11,7,139359820,7,138521397
11,7,105491223,7,106912702
11,7,105489089,7,105215548
11,7,142793525,7,142798674
11,7,73063250,7,72870294
11,7,105036756,7,105049735
11,7,105033691,7,105403585
11,7,138819660,7,131757221
11,7,138819122,7,138040110
11,7,151204109,7,150170164
11,7,154854869,7,154870285
11,7,98752072,7,98752072
11,7,98747606,7,98895684
11,7,98748808,7,98481815
11,7,154324473,7,154532958
11,7,156982459,7,158819301
11,7,157020018,7,157020018
11,7,157008689,7,156869497
11,7,127625388,7,126170158
11,7,127624034,7,127638928
11,7,127623461,7,127372632
11,7,157979792,7,157916689
11,7,157978731,7,158063100
11,7,157173298,7,157173298
11,7,130890358,7,130430241
11,7,127601404,7,126980557
11,7,127597075,7,124864360
11,7,127595163,7,127657790
11,7,101198810,7,101153961
11,7,142770769,7,142749813
11,7,142768726,7,142768726
11,7,142768573,7,142842592
11,7,141048559,7,140578279
11,7,154331333,7,154011729
11,7,154341435,7,155339489
11,7,116152065,7,116580160
11,7,116151011,7,116312154
11,7,152089556,7,151458707
11,7,152089556,7,151738784
11,7,156526901,7,153682384
11,7,156526164,7,156546118
11,7,156523458,7,156707652
11,7,154702056,7,154773935
11,7,142212473,7,142196708
11,7,142208773,7,142009397
11,7,142208773,7,142288443
11,7,142208773,7,142360641
11,7,105451687,7,105189437
11,7,131757221,7,138819660
11,7,45233069,7,45213290
11,7,130943848,7,130868311
11,7,132502054,7,133395110
11,7,139133371,7,139350387
11,7,139353088,7,139151783
11,7,149172840,7,149699172
11,7,150497569,7,150580832
11,7,150492417,7,150767653
11,7,100440305,7,100440305
11,7,148022117,7,145972156
11,7,148018338,7,148491910
11,7,100404131,7,100404131
11,7,150614676,7,150573289
11,7,150583798,7,150635619
11,7,150583798,7,150639070
11,7,105496781,7,105430838
11,7,105487081,7,105546629
11,7,139138474,8,106214232
11,7,139138921,7,139211020
11,7,139136466,7,139338700
11,7,139136380,7,137420463
11,7,139136380,7,139392535
11,7,139129596,4,84924987
11,7,105280855,7,105157924
11,7,105280855,7,105391998
11,7,105255599,1,39047850
11,7,105251907,7,105235639
11,7,105235639,7,105251907
11,7,105219352,7,105368080
11,7,105219168,7,105107277
11,7,105215548,7,105489089
11,7,105210684,7,105051125
11,7,105198386,7,105110379
11,7,105194919,7,105611390
11,7,105189437,7,105451687
11,7,105173717,7,105166835
11,7,105168329,7,105341057
11,7,105165576,7,105425005
11,7,105159248,7,104997956
11,7,105159248,7,105213784
11,7,105157924,7,105280855
11,7,105151655,7,69732335
11,7,140278041,7,148132184
11,7,140274335,13,80353917
11,7,140274299,7,140248283
11,7,129388821,7,129230811
11,7,157400254,7,157359227
11,7,131918910,7,133468316
11,7,148248047,7,148224515
11,7,131535004,7,131535004
11,7,131531729,7,131993375
11,7,131522359,7,130792096
11,7,131514873,5,134292899
11,7,131481942,7,131638488
11,7,131477397,7,150128541
11,7,131468945,7,132893796
11,7,131454272,7,130363118
11,7,139366408,7,138951115
11,7,139356693,7,138202483
11,7,139344167,7,138227113
11,7,139343961,7,139643371
11,7,157457702,7,154922839
11,7,157447361,7,157447361
11,7,105122772,7,105329376
11,7,131833983,7,131942066
11,7,131830312,7,133321268
11,7,131816309,7,131306664
11,7,131808704,7,131788071
11,7,131800472,7,131800472
11,7,131794072,7,131292363
11,7,131790084,7,133849914
11,7,131788071,7,131808704
11,7,131780981,7,133717733
11,7,131773174,7,131941799
11,7,131772050,7,131270701
11,7,131771350,7,131771350
11,7,131766562,7,133597804
11,7,105058806,7,105473441
11,7,105051125,7,105210684
11,7,105049735,7,105036756
11,7,105035987,7,104628074
11,7,131871253,7,133784122
11,7,131743883,7,133458789
11,7,131733338,7,131694743
11,7,157566729,7,156758439
11,7,157550631,7,157691018
11,7,157532143,7,157532143
11,7,27254609,7,27758526
11,7,27253617,7,27253617
11,7,27250140,7,27374282
11,7,27250140,7,30173789
11,7,140757344,7,142269944
11,7,27211515,7,28038557
11,7,111616084,7,112849026
11,7,111618487,7,111618487
11,7,111611895,1,555194
11,7,111605874,7,107831108
11,7,99848507,7,99819041
11,7,140815388,7,140806486
11,7,140806486,7,140815388
11,7,140800110,7,135874644
11,7,140795263,7,140632332
11,7,140791178,7,140684585
11,7,140791464,7,140791464
11,7,140789601,7,140581026
11,7,131680000,7,130207126
11,7,1736208,7,1636569
11,7,1736208,7,2231054
11,7,1717891,7,2305418
11,7,6548994,7,6592237
11,7,36243427,7,36254955
11,7,97859916,7,97818278
11,7,153433072,7,152499317
11,7,153664679,7,152771285
11,7,153715810,7,152526052
11,7,153707775,7,157028820
11,7,157645983,7,157731124
11,7,69741031,7,70271280
11,7,69732335,7,105151655
11,7,2708759,7,2490851
11,7,69695917,7,69781816
11,7,131097921,7,131267631
11,7,140635085,7,139394664
11,7,140635085,7,139858270
11,7,140632332,7,140795263
11,7,142222976,7,142196708
11,7,142204097,7,141822837
11,7,142202092,7,141848225
11,7,142196708,7,142212473
11,7,142196708,7,142222976
11,7,142198151,7,141985791
11,7,152429062,7,153483908
11,7,152408031,1,555194
11,7,152404083,7,152306279
11,7,152402064,7,152343102
11,7,152400926,7,153689636
11,7,152400926,7,154040449
11,7,153631042,7,152299686
11,7,153625146,7,154346574
11,7,142143185,7,139555528
11,7,157520452,7,154491859
11,7,111651893,7,112469645
11,7,72691924,7,72654488
11,7,129410264,7,129433068
11,7,30702580,7,30702580
11,7,30701394,7,30751153
11,7,30694477,7,30455579
11,7,30680456,7,30170274
11,7,131166429,7,133763686
11,7,131949907,7,133371390
11,7,131945988,7,116759287
11,7,131942066,7,131833983
11,7,131941799,7,131773174
11,7,153483908,7,152429062
11,7,153265245,7,155441929
11,7,134658435,7,135737312
11,7,134657307,7,131093155
11,7,134651111,7,135830553
11,7,134645059,7,134665508
11,7,154188894,7,152723602
11,7,154193376,7,154193376
11,7,154186419,7,155390809
11,7,154175824,7,154011729
11,7,156077435,7,155824696
11,7,156066031,7,155091936
11,7,156056818,7,155911801
11,7,155930917,7,154611956
11,7,105582597,7,105742430
11,7,105549199,7,105507069
11,7,98737624,7,98677301
11,7,98729588,7,98773131
11,7,128347200,7,128515761
11,7,128344669,7,128109924
11,7,149781531,7,149679991
11,7,149778538,7,149775636
11,7,132065766,7,133118674
11,7,132059336,7,133478915
11,7,132049054,7,122180580
11,7,132035109,7,130316252
11,7,154015111,7,152632400
11,7,154011729,7,154175824
11,7,154011729,7,154331333
11,7,155528352,7,155619126
11,7,155526189,7,156333718
11,7,155692592,7,155669595
11,7,155692592,7,155684208
11,7,155687670,7,155884446
11,7,155684208,7,155692592
11,7,155669595,7,155692592
11,7,127045781,11,111104018
11,7,111944879,7,111800390
11,7,111926231,7,108192860
11,7,155395828,7,156414910
11,7,155395372,7,155725384
11,7,155395372,7,157806141
11,7,155390809,7,154186419
11,7,155388697,7,155557269
11,7,154443781,7,154443781
11,7,154491859,7,157520452
11,7,154477031,7,156119487
11,7,154536083,7,154554903
11,7,154532958,7,154324473
11,7,154531663,7,154548732
11,7,154527808,7,156002380
11,7,97494563,7,96910198
11,7,100687006,7,100772402
11,7,151910557,7,151660544
11,7,151909922,7,151909922
11,7,151892433,7,151892433
11,7,105430838,7,105496781
11,7,105427379,7,105334898
11,7,105425005,7,105165576
11,7,105417023,7,105317824
11,7,105403585,7,105033691
11,7,105403585,7,105403585
11,7,105399473,7,105368741
11,7,105391998,7,105280855
11,7,105389830,7,105579462
11,7,101129023,7,101177207
11,7,101129023,7,102355369
11,7,101128808,7,99866897
11,7,132103927,7,132123501
11,7,132083541,7,133376114
11,7,132079711,7,133118674
11,7,152203927,7,151104421
11,7,152203927,7,151160530
11,7,105460847,7,105546629
11,7,105458756,7,105325421
11,7,101225130,7,101179999
11,7,154603789,7,154557144
11,7,154584050,7,154592122
11,7,154578328,7,154618932
11,7,154578328,7,155507765
11,7,154577155,7,154516956
11,7,1217814,7,1190697
11,7,100810176,7,101462870
11,7,155733065,7,144050813
11,7,155520955,7,155505192
11,7,155505192,7,155520955
11,7,155633544,7,155633544
11,7,155619126,7,155528352
11,7,155603258,7,155603258
11,7,155593649,7,157450841
11,7,154045468,7,152615185
11,7,154043698,7,154346574
11,7,142305955,7,142444508
11,7,142305747,7,142025115
11,7,100704593,7,100594436
11,7,152229640,7,151210597
11,7,101065568,7,101678889
11,7,148607452,7,148624736
11,7,133896388,7,131014713
11,7,133884671,7,132509729
11,7,133870269,7,133876475
11,7,150746697,7,150714872
11,7,150194752,7,147740865
11,7,150187837,7,150201487
11,7,150186541,7,150165930
11,7,150177329,7,149671096
11,7,150180009,7,150239015
11,7,155376021,7,158746829
11,7,155373523,7,154880604
11,7,155362154,7,156691512
11,7,155340324,7,156251825
11,7,155339489,7,154341435
11,7,155335496,7,155132613
11,7,155318824,7,156187552
11,7,155309332,7,155881244
11,7,155308942,7,156300588
11,7,142269944,7,140757344
11,7,142317511,7,142194463
11,7,142798674,7,142793525
11,7,73113092,7,73262800
11,7,73067308,7,72942527
11,7,157220303,7,158455376
11,7,157070011,7,157037946
11,7,157064975,7,157783092
11,7,157162753,7,157150876
11,7,157150876,7,157162753
11,7,157905555,7,157887544
11,7,157905555,7,158642589
11,7,157899387,7,158702547
11,7,158023195,7,158101598
11,7,128361031,7,128294442
11,7,128361031,7,128556931
11,7,157046466,7,154671062
11,7,157037946,7,157070011
11,7,157037946,7,158406215
11,7,157031017,7,157207793
11,7,157029658,7,156858005
11,7,157028820,7,153707775
11,7,157359227,7,157400254
11,7,157348838,7,157331454
11,7,157346560,7,157857003
11,7,157345726,7,157215098
11,7,157331454,7,157348838
11,7,158651166,7,158665419
11,7,158645150,5,134290257
11,7,155935553,7,154905569
11,7,157971019,7,156686049
11,7,157970432,7,157728351
11,7,157962304,7,157915378
11,7,157948913,7,158819301
11,7,157947237,7,157780897
11,7,154660532,7,154654729
11,7,154642363,7,154610672
11,7,139934777,7,139124041
11,7,139909171,7,139957422
11,7,139909171,7,140986028
11,7,139902055,7,139877912
11,7,139908670,7,140047409
11,7,139963104,7,139946311
11,7,139957422,7,139909171
11,7,154687159,7,156195508
11,7,154686589,7,155947844
11,7,154671062,7,157046466
11,7,154672361,7,154607456
11,7,132509729,7,133884671
11,7,132488826,7,152051359
11,7,135170167,7,135465767
11,7,135154630,7,136930068
11,7,135150012,7,135073251
11,7,132466009,7,131272753
11,7,158562339,7,158632314
11,7,158561350,7,158658128
11,7,158560444,6,120099056
11,7,142736882,7,142718158
11,7,138853802,7,138886555
11,7,138096255,7,138131471
11,7,138080061,7,133499600
11,7,138826481,7,138750348
11,7,138815821,7,137580521
11,7,138134462,7,137285119
11,7,138131471,7,138096255
11,7,100472106,7,100434199
11,7,150907672,7,128598698
11,7,150901791,7,150929879
11,7,150887367,7,128273578
11,7,150887367,7,150918849
11,7,150882027,7,150910769
11,7,156563730,7,154717676
11,7,156563027,7,156629489
11,7,130969973,7,130954980
11,7,130912885,7,130356000
11,7,130868311,7,130943848
11,7,130854362,7,128267540
11,7,150929879,7,150901791
11,7,150926534,1,558787
11,7,150918849,7,150887367
11,7,150910769,7,150882027
11,7,151093417,7,151098226
11,7,151093417,7,152043606
11,7,154873359,7,154367530
11,7,154922839,7,157457702
11,7,154905569,7,155935553
11,7,154895412,7,155678038
11,7,151067078,7,151084506
11,7,151065367,7,150671206
11,7,151061628,7,150972170
11,7,150984977,7,150935348
11,7,156554770,7,156517682
11,7,156549007,7,156456165
11,7,156546118,7,156526164
11,7,156531022,7,156571738
11,7,156531022,7,156638833
11,7,156514544,7,156512788
11,7,156517682,7,156554770
11,7,151222718,7,151262706
11,7,151210597,7,152229640
11,7,155091936,7,156066031
11,7,155088509,7,155224238
11,7,155080421,7,157448104
11,7,155067273,7,155069324
11,7,155039897,7,156172055
11,7,138888583,7,138417735
11,7,138886555,7,138853802
11,7,138326182,1,57328642
11,7,138325573,7,133460840
11,7,138325573,7,138218062
11,7,138325573,7,138403408
11,7,138302776,7,138256684
11,7,138298244,7,148578563
11,7,138298908,7,138285084
11,7,138285084,7,138298908
11,7,138283113,7,138269218
11,7,156980058,7,157207793
11,7,157311821,7,157258273
11,7,158622451,7,156108399
11,7,158611592,7,158676020
11,7,158610334,7,158610334
11,7,158604958,7,157756663
11,7,127617828,14,52079212
11,7,127662705,7,123173073
11,7,127657790,7,127595163
11,7,127657112,7,124526445
11,7,127657112,7,127243927
11,7,127657112,7,127657112
11,7,127655527,7,127416715
11,7,127633954,7,127497656
11,7,158062859,7,157895520
11,7,158063100,7,157978731
11,7,155990682,7,157022377
11,7,155989395,7,156127791
11,7,155988680,7,157245798
11,7,134595599,7,134568987
11,7,134593485,7,134031657
11,7,134585591,7,134514889
11,7,98742150,7,98709685
11,7,96496964,7,95540351
11,7,72422458,7,72474059
11,7,72418174,7,72522603
11,7,72406446,7,72522603
11,7,232361,7,149716
11,7,229892,7,1376306
11,7,220820,7,673172
11,7,154355,7,665678
11,7,149716,7,232361
11,7,155881244,7,155309332
11,7,156102384,7,155015433
11,7,156102384,7,156096420
11,7,156096420,7,156102384
11,7,154224747,7,154242801
11,7,154223512,7,153548722
11,7,134004462,7,115807687
11,7,149842766,7,149842766
11,7,149688853,7,149692999
11,7,149687501,7,149736266
11,7,115768723,7,115959689
11,7,115767751,7,116005134
11,7,115766380,7,116037522
11,7,107094083,7,107606697
11,7,107117135,7,107104753
11,7,105809262,7,92305730
11,7,99309596,7,99420840
11,7,107281311,7,107114686
11,7,107277107,7,107307949
11,7,107275329,7,106893472
11,7,26524329,7,25695005
11,7,151869562,7,151894077
11,7,107687279,7,107831181
11,7,154618932,7,154404139
11,7,154618932,7,154578328
11,7,152760192,7,153579359
11,7,128132323,7,128152437
11,7,128132323,7,128159846
11,7,128129567,7,128201598
11,7,43485093,7,41940057
11,7,116261263,7,116122226
11,7,139162833,7,139306752
11,7,139165711,7,139165711
11,7,36309966,7,36334396
11,7,130622953,7,130607988
11,7,127679354,7,127518548
11,7,158676020,7,158611592
11,7,158496990,7,116112391
11,7,158496990,7,158488730
11,7,155561705,7,155277595
11,7,156002380,7,154527808
11,7,156000003,7,155940323
11,7,128977507,7,128977507
11,7,128977507,7,150332454
11,7,151934136,7,151230059
11,7,107903385,7,107903385
11,7,107871584,7,107555564
11,7,107867653,1,558787
11,7,107849160,7,110906705
11,7,107835663,7,107835663
11,7,107831181,7,107687279
11,7,107831181,7,111314619
11,7,107831108,7,111605874
11,7,107814126,7,106680774
11,7,107779039,7,107845951
11,7,107726815,7,105613528
11,7,107721153,7,110950568
11,7,96503332,7,95562649
11,7,96467451,7,95023909
11,7,96464890,7,41703854
11,7,101122333,7,101843669
11,7,116249478,7,115741096
11,7,116249478,11,48639577
11,7,116215225,7,116357345
11,7,116213325,7,116055435
11,7,105377628,7,104210740
11,7,105377628,7,105024513
11,7,105368080,7,105219352
11,7,105361210,7,105352381
11,7,105341057,7,105168329
11,7,105339615,7,105331465
11,7,105329376,7,105122772
11,7,105325421,7,106723300
11,7,129893305,7,130030795
11,7,129878245,7,129878245
11,7,129872670,7,129863662
11,7,129861000,7,128992419
11,7,129846991,7,129790678
11,7,129837908,7,129588539
11,7,129837908,7,130067016
11,7,129830806,7,129673487
11,7,129746732,7,129726669
11,7,129739704,7,129989479
11,7,129739704,7,132405526
11,7,129726669,7,129746732
11,7,129721951,7,130060577
11,7,129695442,7,129543256
11,7,129684229,7,129566212
11,7,150248723,7,150281368
11,7,150239015,7,150180009
11,7,150165930,7,150186541
11,7,150164520,7,150486058
11,7,150160075,7,150316740
11,7,150158666,7,150158666
11,7,150141640,7,149184760
11,7,152772885,5,134292454
11,7,133804022,5,134292899
11,7,133771534,7,111532740
11,7,133763686,7,131166429
11,7,133717733,7,131693564
11,7,133717733,7,131780981
11,7,133704824,7,132310290
11,7,133709917,7,133709917
11,7,133702205,7,133702205
11,7,133699045,7,133665478
11,7,130110701,7,129441031
11,7,130072974,7,129794799
11,7,130060577,7,129721951
11,7,133859975,7,131602914
11,7,6939881,7,6507859
11,7,6914940,7,6560793
11,7,101177207,7,101129023
11,7,154610672,7,154642363
11,7,154610672,7,154726533
11,7,154607456,7,154672361
11,7,154605536,7,156411745
11,7,154557144,7,154603789
11,7,154554903,7,154536083
11,7,154548732,7,154531663
11,7,154546074,7,154546074
11,7,150778204,7,150632057
11,7,150739979,7,150788465
11,7,152079770,7,151074922
11,7,152079770,7,151508592
11,7,152051359,7,132488826
11,7,148735759,7,148633830
11,7,148734444,7,148513765
11,7,148734444,7,148784097
11,7,148726989,7,131289576
11,7,148725018,7,148633830
11,7,148716987,7,148725018
11,7,148707116,7,150781467
11,7,148698461,7,148628918
11,7,155571779,7,156280296
11,7,154082920,7,154158352
11,7,154040449,7,152400926
11,7,154039637,7,152707184
11,7,147845288,7,145536304
11,7,147845288,7,148121143
11,7,147828991,7,148289984
11,7,147825791,7,147915404
11,7,156411745,7,154605536
11,7,134275319,7,135971658
11,7,134188287,7,134188287
11,7,134182078,7,136844605
11,7,134133313,7,133985968
11,7,134133157,7,144822198
11,7,134130881,7,134457568
11,7,152306279,7,152404083
11,7,152299686,7,153631042
11,7,152297094,7,153218322
11,7,152292437,7,152292437
11,7,152292214,7,153703561
11,7,152282322,7,152282322
11,7,152281304,7,150991033
11,7,65328150,1,558787
11,7,65289365,7,65272289
11,7,65289365,7,95927859
11,7,148633830,7,148725018
11,7,148633830,7,148735759
11,7,65413157,7,65523505
11,7,128142640,5,134292454
11,7,128141717,7,128161407
11,7,128140885,7,128136676
11,7,128139432,7,128141717
11,7,128135765,7,128167203
11,7,128120364,7,128163185
11,7,76960730,7,75799869
11,7,76960128,10,97503736
11,7,76957694,7,76934410
11,7,76934110,7,76890017
11,7,76934410,7,76957694
11,7,76929502,7,76918756
11,7,76918756,7,76929502
11,7,76890017,7,76934110
11,7,76878546,7,76882656
11,7,76863123,7,77632531
11,7,76804789,7,77024633
11,7,116759440,7,116729315
11,7,116759287,7,131945988
11,7,116713936,7,119318449
11,7,116671528,7,117582120
11,7,116669247,7,117423341
11,7,111835060,7,114289265
11,7,111800390,7,111944879
11,7,111771232,7,111728410
11,7,26120760,7,27144010
11,7,26116635,7,26092526
11,7,65163196,7,65139844
11,7,140279542,7,128084765
11,7,130162501,7,156213145
11,7,130156851,7,130233233
11,7,130123059,7,129444897
11,7,107155243,7,107296315
11,7,107147106,7,107164686
11,7,107126529,7,107234065
11,7,107114686,7,107281311
11,7,107104753,7,106292600
11,7,107104753,7,107117135
11,7,6575193,7,6477182
11,7,6575193,7,6561146
11,7,120309531,7,120309531
11,7,120304978,1,115052724
11,7,142634972,7,143458801
11,7,142623779,7,142659743
11,7,142609895,7,142727664
11,7,139229548,7,139229548
11,7,139226280,7,139197035
11,7,139217049,7,139361353
11,7,139216563,7,139270695
11,7,139211020,7,139138921
11,7,139172375,7,139319436
11,7,139156916,7,139391774
11,7,139152857,7,138993126
11,7,139151783,7,139353088
11,7,139146964,7,142034436
11,7,139141781,7,127477991
11,7,157783092,7,157064975
11,7,157780897,7,157947237
11,7,157774382,7,157723200
11,7,26492619,7,25437545
11,7,26486049,7,27155707
11,7,26464748,7,27168632
11,7,26455944,7,25357337
11,7,1636569,7,1736208
11,7,133499600,7,138080061
11,7,133483356,7,131301722
11,7,133468316,7,131918910
11,7,133458789,7,131743883
11,7,133440548,7,133276620
11,7,133437568,7,132576245
11,7,43566352,7,43556850
11,7,43556850,7,43566352
11,7,43554571,7,42696527
11,7,43553144,7,43239362
